rowname,10_WT_B_S18,11_WT_C_S19,12_WT_D_S20,13_TRMB_A_S21,14_TRMB_B_S22,15_TRMB_C_S23,16_TRMB_D_S24,1_WT_A_S9,2_WT_B_S10,3_WT_C_S11,4_WT_D_S12,5_TRMB_A_S13,6_TRMB_B_S14,7_TRMB_C_S15,8_TRMB_D_S16,9_WT_A_S17,aBWT_C_noglu_24_S20_SP,aCWT_D_noglu_24_S21_SP,aFTrmB_C_noglu_24_S48_S1,aGTrmB_D_noglu_24_S42_S1,RWT_A_glu_24_S41_S1,SWT_B_glu_24_S16_SP,TWT_C_glu_24_S17_SP,UWT_D_glu_24_S46_S1,VTrmB_A_glu_24_S25_S1,WTrmB_B_glu_24_S11_S1,XTrmB_C_glu_24_S26_S1,YTrmB_D_glu_24_S18_SP,ZWT_A_noglu_24_S47_S1
HAH_RS15300,2109.96208227629,2007.282831109337,2304.614399603877,1701.6039972069311,1977.2810212381364,1821.5398497179126,1760.1637609490335,2598.2499539724136,2393.270365345002,2170.4645149407997,2835.4295733350536,2365.7162872653307,2226.970058907748,2327.308935886997,2261.1811374135204,2240.5639811915503,1964.4778925466378,2270.5166870129765,1385.4263970667498,1424.1108595231074,2246.1829047967976,2019.2042459886723,2330.005430975605,3129.267152137509,2120.020256340702,2296.906637965486,2388.2112219056144,2321.464450618504,1945.9000054031148
HAH_RS15305,608.0186592121617,728.1010164286362,556.9762731314723,1218.8663414775735,1609.3709075535596,1753.9972365186388,1782.3149021807253,1496.9302628130397,1636.5132724702323,1935.7432709797754,1323.7099787105965,1664.3997484402464,1233.7529215240859,1706.9707758741838,1213.8210586755708,730.9089054830429,1321.602046485907,1652.2884805005292,1931.5744422356022,1915.6678623170792,2507.209801217336,2350.9256271748127,1753.8818253237905,1795.3335639091488,1577.5210516945845,1751.6737180025314,2314.1995642299453,1986.2986104836136,947.2966585788796
HAH_RS15310,373.3009837873436,307.677998259279,418.5660016646694,172.00996928287455,226.4062238058935,154.08158636084312,168.68946014903614,306.33977757504766,268.9302065588025,329.45813158384783,371.43363143957845,296.6688935620885,314.1926749776823,296.6382141000868,268.818973812307,366.0107000059682,216.31739243631398,264.34162401474686,170.47841522926043,203.17689448817507,261.026896420538,283.12525527989055,321.0135219683544,399.1297350604543,308.55094950500137,250.77701981721538,304.43970528445374,292.8291024336411,291.5721551504346
HAH_RS15315,198.51122549226633,177.02021817657146,195.10845495922837,184.95695621814468,188.6718531715779,189.96359962295728,170.3933940899355,152.23019621827524,124.0414518623934,111.70468839109003,125.3397439425738,143.97166893454295,154.21911519051073,140.51283825793587,151.98611211695817,177.99912462296328,137.32508620957012,151.4904434608874,204.41981916630775,151.68044657642562,169.79419475899073,152.1270028369561,176.45114121439346,246.83023089264938,131.09793863944893,130.28355684197675,157.9424034934384,174.63904301765342,194.59000054031148
HAH_RS15320,726.6259951981069,533.1680380794354,570.3170221885136,554.870868654434,669.7850787591016,588.8871588311675,642.3830957190568,530.9263016254661,525.3520314171956,427.02298600138215,645.0411212654408,499.538063424399,521.3526804574728,455.8860974590808,508.68821198328857,719.7839601941077,389.4928330103294,536.0431076308324,362.5559056911873,296.806799782265,390.2732237743966,414.8277994026257,416.67980334965205,510.16582676900174,388.94802789714964,408.17160582862084,422.7057562094921,398.08293644091367,583.1443103008692
HAH_RS20030,26.21846374426159,15.805376622908165,25.013904481952352,29.59311299490315,20.75390384887357,27.439186612204942,8.519669704496774,26.31139193896115,40.65224052633061,49.48941890744495,44.32747041871512,28.358056002258458,23.017778386643393,31.225075168430195,34.11933129156204,26.69986869344449,10.329763121958814,22.07957880401598,26.227448496809295,29.961569694108768,22.808175415386813,32.397417270833245,34.01467782446139,27.00877906424127,29.69621814484755,40.666543754143035,35.098311887430754,29.98852253838493,18.145048281893995
HAH_RS15325,2290.9943319390486,2204.323193008259,2061.1457293128738,1940.1984707283377,1947.093524730684,1924.9644761793004,1947.5964944479626,1618.1506042461108,1548.9546005673662,1440.8490819053259,1661.51587397046,1321.9216874898943,1463.9307053905197,1292.71811197301,1488.8435472681617,2046.9899331640777,2826.7092966677883,2623.1766262437873,2352.756409272599,2207.7931668346396,3398.4181368926356,3083.3889741675644,2534.8021370437164,2083.4272072610556,3311.4904721522685,3080.8672314481323,3473.2068632953215,3746.2132763147138,2390.7665339695504
HAH_RS15330,931.3797120580547,990.4702683689117,898.8329677181546,715.7834205642199,773.5545980034694,738.7473318670561,691.7971800051381,893.6476333554305,866.2054327533523,1108.5629835267669,926.2912784048747,778.7558456004823,766.492020275225,882.6287914276268,797.1516492664949,869.9707215947329,967.3519347152019,893.6096199292023,837.7355608098499,624.5114683115796,1600.7960152651117,1548.0331122019886,1237.283905864783,1021.081897400899,1854.2028890441397,1548.3409992318163,1724.3953231650762,1707.581753950389,1057.4183309103742
HAH_RS15335,23.72146719718906,13.697993073187076,18.343529953431727,33.292252119266045,20.75390384887357,14.774946637341122,20.44720729079226,19.733543954220863,10.423651417007848,32.52161813917811,12.228267701714516,15.269722462754554,16.112444870650375,19.775880940005788,8.271353040378676,15.574923404509287,3.0381656241055333,18.39964900334665,25.456052952785495,9.36299052940899,16.894944752138382,35.21458399003614,14.881421548201859,18.75609657238977,19.556046095387412,18.074019446285792,17.549155943715377,14.112245900416438,15.642283001632755
HAH_RS20035,11.236484461826397,7.37584242402381,8.337968160650785,9.247847810907235,3.773437063431558,18.996359962295728,6.815735763597419,7.5175405539889,15.635477125511773,21.20975096033355,7.642667313571573,3.272083384875976,12.659778112653866,9.367522550529058,7.237433910331342,6.674967173361122,2.4305324992844266,6.746537967893771,17.742097512547463,9.36299052940899,6.757977900855352,11.268666876811565,10.629586820144185,9.002926354747089,9.415874045927271,9.790093866738138,9.156081361938458,7.644133196058904,5.631221880587792
HAH_RS15345,59.92791712974078,48.46982164358504,85.047275238638,61.035795551987746,45.2812447611787,52.76766656193258,46.00621640428258,58.260939293413976,50.03352680163768,41.00551852331153,64.19840543400122,44.71847292663834,47.18644569261895,59.32764282001737,71.34041997326608,44.49978115574082,51.041182484972964,63.1721282448235,86.39630093066592,59.923139388217535,82.78522928547807,83.1064182164853,72.9898294983234,72.77365470087231,81.84567439921398,73.04916192873841,79.35270513679997,78.20536269814109,73.2058844476413
HAH_RS20040,556.8302299971748,468.89283981294227,750.4171344585706,771.2705074296633,867.8905245892583,660.6511853553959,771.8820752274078,529.0469164869688,420.0731521054163,419.9530690146043,504.41604269572383,366.4733391061093,279.6660073977172,388.23176792748205,427.00860070954917,463.91021854859804,448.43324611797675,371.6729098676023,1026.7274690956815,929.7449595703126,611.5970000274094,684.5715127663026,596.6741401707602,486.15802315634284,916.2369744690768,544.4798358193596,635.5846478745613,703.8482642832698,459.883120248003
HAH_RS15350,37444.960219899694,33851.95565094471,32818.242680321484,45066.61195211313,51152.712831878205,42214.13324954606,46176.60979837252,41313.583807015246,30663.25537341199,26253.429738700866,36386.73907991426,30982.266876928992,37185.2209836224,29076.789996842195,38659.270191599884,39093.05774531831,26063.81525607655,27722.751153342397,30570.405409663304,25102.1776093455,28504.30603857027,23800.128735505827,33675.23968533812,42385.0270342864,29774.4423292291,27242.818894557855,27365.238170493565,29726.857978981378,29518.865098041206
HAH_RS15355,1891.4748844074434,1811.2961609852757,1510.8398307099221,1352.0353499546377,1577.2966925143915,1289.6417707736323,1395.5218975965718,2362.3871190910118,1866.8759687861057,1597.801239011794,2187.3313851441844,1905.4432244594434,2643.5918477059936,1781.9109562784163,2594.1030972887625,2028.0775261728877,1145.3884402877861,1410.0264352897982,708.141109413851,549.6075440763077,1431.0018205061208,1463.518110625902,2338.5091004317205,2819.4164367616304,1314.6008764121536,2197.4995310109143,1831.2162723876916,1852.2322744296575,1440.9671101104093
HAH_RS15360,1886.4808913132983,2036.7862008054321,2017.7882948774898,2221.3330441799176,2305.5700457566822,2273.2310754880555,2162.2921710012815,1993.087939376307,2012.8070886242156,2395.2878751203357,2002.3788361557522,2069.047393703242,1991.0378304446533,2063.9774686332357,1856.9187575650128,2083.7022526175638,1980.2763537919866,2036.227823037029,1548.1908568557724,1709.6820706700814,2810.4740595182197,2859.4242199909345,2797.707251061949,3183.2847102659916,2871.1172860042852,2943.0528331702035,3141.2989139250526,3060.005319406964,1801.3653104680282
HAH_RS19775,53.68542576205945,41.09397921956123,38.35465353899361,31.4426825570846,37.73437063431558,12.664239974863818,20.44720729079226,31.00985478520421,31.270954251023547,38.17755172860039,39.74187003057218,32.72083384875976,14.961555951318205,35.38841852422089,29.983654771372702,30.037352280125052,67.44727685514285,41.09254944080752,43.96954600935676,48.68755075292675,87.00896547351266,85.21929325588745,53.147934100720924,41.263412459257495,119.50917058292306,79.07383507750035,79.35270513679997,97.6097008112137,68.20035388711881
HAH_RS15370,1891.4748844074434,2236.9876380289356,1624.2361976947727,1494.452206242609,1492.3943585871814,1439.5019438095208,1535.2444807503189,2150.956291010074,1923.1636864379482,1590.7313220250162,1721.1286790163183,2114.8565610915057,2413.4140638395597,1731.950836008928,2115.3985400768465,2003.6026465372304,2161.9586581134977,1848.5514032028934,813.822298945112,857.6499324938635,2240.2696741335494,1895.248910343745,2014.6610219779943,2376.0223137903363,1358.0587566241259,2208.795793164843,1848.7654283314068,2135.065202683837,1845.1637028725997
HAH_RS15375,6974.111355973583,7017.587220571226,6040.024135575428,4394.577279743118,4197.948733067608,4314.284418103608,4353.551218997852,6108.001700115981,6063.438029273466,5025.296994201695,5915.424500704397,6319.483710657135,7692.541536816221,5659.024456358498,7168.16132861817,6622.679930503127,9067.709121705375,7097.357942224247,3357.8848031356138,3305.1356568813735,7765.761355320407,6562.589872383135,7060.88020506111,7614.975208390247,6216.6497643225985,7343.323484197199,6625.187872142636,7222.529849783963,7562.105294309339
HAH_RS15380,210.996208227629,192.82559479947963,210.11679764839977,186.80652578032613,207.5390384887357,151.97087969836582,170.3933940899355,159.74773677226412,141.76165927130674,164.02207409324612,148.2677458832885,171.23903047517607,189.896671689808,175.90125678215676,195.41071557894622,174.6616410362827,241.23035055397935,174.18334389834828,157.36469098085578,121.71887688231686,327.76192819148457,304.2540056739122,248.02369247003097,245.32974316685818,294.7892874378769,292.19664771495366,321.98886122816907,339.2819118558452,223.99749258338105
HAH_RS15385,178.5352531156861,160.16114977880275,190.1056740628379,196.05437359123337,154.7109196006939,143.5280530484566,143.1304510355458,141.8935779565405,112.57543530368477,106.04875480166774,123.81121047985948,102.52527939278058,133.50311464253167,134.26782322424984,133.37556777610615,175.77413556517624,235.7616524305894,181.54320349968694,153.50771326073675,130.14556835878494,286.36931354874554,273.26517176268044,250.14960983405982,278.3404731342642,246.2613212011748,273.3695441250726,250.2662238929845,312.82145079256435,198.96983978076864
HAH_RS19235,511.88429214986917,489.9666753101531,642.0235483701103,691.7390162558612,643.3710193150807,622.6584654308044,601.4886811374723,363.661024299213,403.39530983820373,499.1361392665162,377.54776529043573,375.1988947991119,387.8495658149412,387.1909320885344,486.97591025229457,476.14765836642675,811.1902216361774,541.5630023318364,681.9136609170417,479.3851151057403,736.6195911932334,664.8513457318824,595.2568619280743,570.9355796635446,719.9522155116699,707.1460108359316,788.1860039068689,779.1135757521575,601.2893585827632
HAH_RS15390,350.82801486369084,190.71821124975853,356.8650372758536,329.22338206829755,332.0624615819771,331.3809460089366,276.0372984256955,218.0086760656781,226.1932357490703,199.37165902713537,218.580285168147,205.05055878556115,273.91156280105633,232.1063920853311,264.68329729211763,320.3984243213339,521.9568542213307,263.1149807478571,202.87702807826014,152.61674562936653,908.948027665045,719.7860967563387,698.7181736441444,711.2311820250201,776.4474597872335,838.1826518215037,840.8334717380151,954.3406290156616,369.7835701585983
HAH_RS19570,4915.33770291228,5911.210856967654,5021.124426343902,4379.780723245666,4690.382269845427,4457.812471152064,4484.754132447102,4338.560592220844,4011.02106526462,3649.491148574726,4117.869148552363,4241.71076126089,4375.679671300909,3997.850457398012,4128.439086279007,5520.197852369648,5696.560545197875,5260.459650056807,3123.3805577523776,3022.373342893222,6610.1471342741415,6128.041905946089,4898.113606722441,4464.701228091661,6113.799447820931,6945.695056378911,6432.147156761766,7795.25182924253,5098.132875892147
HAH_RS15405,1871.498912030863,1768.0947982159935,1939.4113941673725,2160.29724862793,2131.9919408388305,2030.4998093031656,1962.9318999160569,1833.340202604043,1589.6068410936969,1619.0109899721276,1650.8161397314598,1735.2948884458926,2118.7865004905243,1802.7276730573699,2124.7038122472723,2000.2651629505497,1965.085525671459,1609.355966159387,1498.821542038249,1126.3677606879014,3796.2940858054944,2859.4242199909345,2389.5311171684125,2565.083767240025,3093.4767730888752,3223.200134587633,3074.9173240509986,3656.8357189454096,1637.4341846109169
HAH_RS15410,539.351254167667,531.0606545297144,600.3337075668564,780.5183552405706,811.288968637785,770.4079318042157,783.8096128137032,519.6499907944827,381.50564186248727,428.4369693987377,434.10350341086536,411.19181203274763,548.9740145214449,511.0503969233075,649.301213669726,631.8968924115196,682.3719991741028,510.89692065959196,509.8924545997337,465.3406293116268,1325.408415805256,1090.2435203315188,896.4284884988263,873.2838564104677,1035.021847048467,1166.527338429029,1097.2037498722918,1303.0307048051177,533.7146960157096
HAH_RS15415,212.24470650116527,216.0068138464116,240.1334830267426,318.1259646952089,298.1015280110931,280.7239861094813,311.81991118458194,197.33543954220863,136.54983356280283,155.5381737091127,136.039478181574,162.51347478217346,189.896671689808,135.3086590631975,220.22477470008226,255.8737416455097,215.10212618667177,210.9826419050416,198.24865481411732,168.5338295293618,457.8530027829501,404.9677158854156,299.0457092067231,338.35998216591145,394.74241192541257,396.8753436746922,380.7403833006075,423.36737701249314,197.0927658205727
HAH_RS15420,634.2371229564233,710.1882562560069,563.646647659993,477.1889470428133,475.45306999237636,498.12677234464354,473.69363557002066,776.186062199354,723.4014083403447,762.1370511746522,722.9963278638708,703.4979277483349,612.2729050847142,725.4625797465281,691.6918980016668,640.7968486426678,602.7720598225378,615.161598345223,448.18081107782945,495.30219900573553,678.332031798356,697.9530546825163,765.3302510503813,784.755080588788,706.9148514480783,744.0471338720985,648.5557631373074,696.7921413330616,661.3557253090329
HAH_RS15425,141.08030490959808,119.06717055924152,108.3935860884602,127.62029979051984,118.86326749809409,103.42462646138786,114.16357404025678,174.78281788024194,136.54983356280283,159.7801239011794,165.08161397314598,149.42514124266958,139.25755923919252,130.10447986845915,157.15570776719485,114.5869364760326,167.09910932580433,166.82348429700963,112.62374942747522,117.03738161761237,163.88096409574229,149.30983611775324,194.1671192479671,210.0682816107654,238.29404316231327,161.16000672938165,177.01757299747686,176.40307375520547,187.08170469952776
HAH_RS15430,44.945937847305586,41.09397921956123,71.70652618159674,51.787947741080515,69.80858567348383,42.214133249546066,47.71015034518194,57.32124672416536,36.48277995952747,52.31738570215609,41.270403493286494,70.89514000564614,55.24266812794414,49.96012026948831,47.56027998217739,53.39973738688898,57.117513733184026,59.49219844415417,40.11256828923775,40.26085927645865,67.57977900855353,59.160501103260714,75.11574686235224,93.78048286194885,60.84103229676084,58.740563200428824,70.95963055502304,60.565055322620545,56.31221880587792
HAH_RS15435,109.86784807119143,72.70473246537756,135.0750842025427,64.73493467635065,71.6953042051996,52.76766656193258,61.34162187237678,87.39140894012097,64.62663878544866,70.6991698677785,100.88320853914476,57.80680646614224,71.3551129985945,68.69516537054642,65.13690519298207,86.7745732536946,75.34650747781723,71.75863111305193,50.91210590557099,50.560148858808546,99.68017403761645,95.7836684528983,105.5872290800989,134.29365145831076,107.9204025263972,75.30841435952414,90.0348000590615,87.61352663175205,80.08848896835971
HAH_RS15440,47.44293439437812,50.57720519330613,91.71764976715863,98.02718679561669,105.65623777608363,75.98543984918291,81.78882916316904,71.41663526289454,50.03352680163768,72.11315326513407,82.54080698657299,66.53236215914484,78.26044651458753,104.08358389476732,95.12055996435478,75.64962796475939,138.54035245921233,128.79754302342656,144.25096673245113,117.97368067055326,130.93582182907247,134.51971084193806,165.8215543942493,196.56389207864478,116.6119785687916,152.12299700623876,152.60135603230762,156.41072539628217,162.05405189691535
HAH_RS15445,5161.291862798925,3734.283650105769,7405.7833202900265,14770.662523581035,11935.38143163402,12575.590295039772,12685.788189995697,6624.832613202718,6466.833339111669,7419.1708859246755,5947.523703421398,6635.785104528479,6928.35129437966,4950.215250035133,5333.988791914198,5865.0711563266395,17180.21897119197,16782.31985595248,35375.428253387574,50844.78377090258,11551.073727037012,13759.746548266721,15267.629869333763,21961.138354679733,10775.381398558464,12083.988168129243,14690.169538450094,12308.230466146537,15355.716377042843
HAH_RS15450,521.8722783381593,523.6848121056905,523.6244004888692,571.5169947140671,637.7108637199333,599.4406921435541,589.5611435511768,548.7804604411897,567.046637085227,569.8353091342947,441.7461707244369,561.7076477370425,553.5775701987735,508.96872524541214,513.8578076335252,536.2223629266769,600.3415273232534,697.960018860283,824.6218365614452,1033.6741544467525,593.8573080376641,568.3633855991833,515.8892803376644,628.7043571065051,410.67696800313564,472.18375803421634,524.1856579709766,472.17222741809996,611.3004197038081
HAH_RS15455,133.5893152683805,133.81885540728913,135.0750842025427,146.1159954123343,149.05076400554654,173.07794632313886,119.27537586295485,148.47142594128078,141.76165927130674,165.43605749060168,139.09654510700264,161.42278032054816,141.55933707785687,126.98197235161612,156.12178863714752,153.52424498730582,165.88384307616212,215.2758933391558,206.73400579837917,277.1445196705061,178.2416671350599,192.2716285855973,186.3720889131947,206.31706229628747,179.62590487615103,146.09832385747683,148.78632213149993,182.28317621371232,207.72951826168298
HAH_RS15460,357.0705062313722,308.7316900341395,380.2113481256758,266.33801695412836,305.6484021379562,274.3918661220494,255.59009113490325,405.007497346152,299.15879566812526,301.1784636367364,356.1482968124353,338.11528310385086,324.5506752516718,310.1690800064066,352.56642334614105,349.3232820725654,357.89591051963185,406.01892134051604,232.96145429518845,239.69255755287014,368.3097955966167,400.7419658066113,362.11459100624523,351.8643716980321,433.8545041161874,389.3445022387398,385.31842398157676,457.47197127183284,434.8554674453906
HAH_RS20115,252.1966512543258,234.9732657939014,266.8149811408251,268.1875865163098,309.4218392013878,240.62055952241255,202.76813896702322,230.22467946591007,251.20999914988917,323.8021979944255,249.15095442243327,257.40389294357675,234.78133954376258,298.7198857779822,232.63180426065026,275.89864316559306,193.22733369311192,228.76896927494334,194.3916770939983,147.93525036466204,262.71639089575183,300.0282555951079,269.9915052316623,246.83023089264938,253.50430123650347,296.7151525765251,299.8616646034845,293.41711267949177,194.59000054031148
HAH_RS15465,363.31299759905346,324.53706665704766,305.1696346798187,231.19619527268085,184.89841610814636,251.17409283479907,187.43273349892903,297.8825444518102,268.9302065588025,298.3504968420253,299.59255869200564,258.4945874052021,275.06245172038854,273.739825643238,264.68329729211763,311.4984680901857,291.6638999141312,308.50078162277885,149.65073554061775,132.01816646466676,408.0129157641419,425.3921745996366,366.3664257343029,334.6087628514335,534.5319266072559,450.34431786995435,460.0930884374075,461.000032746937,315.97411663298163
HAH_RS15475,187.27474103043994,175.96652640171092,258.4770129801743,231.19619527268085,254.70700178163017,232.17773287250336,250.47828931220516,131.55695969480576,102.15178388667692,111.70468839109003,154.38187973414577,109.06944616253253,141.55933707785687,126.98197235161612,104.42583213478079,186.89908085411142,347.56614739767303,329.35371715990505,491.3789615431624,452.2324425704542,332.8304116171261,251.43212968885803,289.1247615079218,300.8477890211319,339.69576365691466,260.5671136839535,273.15642729783065,279.3048667790753,365.40373091814115
HAH_RS15480,117.35883771240903,111.6913281352177,166.7593632130157,209.0013605265035,184.89841610814636,230.06702621002603,185.7287995580297,125.91880427931407,104.2365141700785,94.73688762282319,79.48374006114436,93.79972369977797,131.20133680386732,140.51283825793587,133.37556777610615,110.13695836045852,368.83330676641174,352.6599392308108,577.7752624738283,597.3587957762935,363.2413121709752,293.6896304769014,290.5420397506077,315.8526662790437,286.82200939901537,364.4927255000968,305.20271206461524,332.8137991514877,366.6551135582718
HAH_RS19725,13.733481008898929,12.644301298326532,28.349091746212668,27.743543432721705,20.75390384887357,12.664239974863818,23.85507517259097,5.638155415491675,13.550746842110204,22.62373435768912,10.699734239000202,13.088333539503903,9.207111354657357,7.285850872633712,8.271353040378676,16.687417933402806,15.190828120527668,20.852935537126204,26.9988440408331,37.45196211763596,21.963428177779896,14.085833596014457,28.345564853717825,53.26731426558695,19.556046095387412,17.32093530269055,27.46824408581537,23.520409834027397,20.647813562155235
HAH_RS15485,112.36484461826396,119.06717055924152,163.42417594875536,122.07159110397549,145.277326942115,141.4173463859793,131.20291344925033,184.17974357272806,146.97348497981068,219.16742659011334,155.91041319686008,163.6041692437988,141.55933707785687,168.61540590952305,149.9182738568635,111.24945288935204,200.51893119096522,211.59596353848647,275.3882092164976,190.0687077470025,330.2961699043054,387.36042389039756,339.43813912327096,363.11802964146597,309.2752475085342,390.8506705259303,479.168257941446,382.2066598029452,216.48919674259733
HAH_RS15490,106.12235325058263,76.91949956481974,123.40192877763161,83.23063029816511,92.44920805407318,90.76038648652404,68.1573576359742,111.82341574058489,112.57543530368477,120.18858877522345,91.71200776285887,114.52291847065916,111.63622517522045,102.00191221687196,86.8492069239761,75.64962796475939,65.62437748067953,78.5051690809457,91.02467419480874,92.693606241149,90.38795442394034,121.84246060552505,102.75267259472712,154.5502357564917,97.78023047693705,99.40710695457186,128.1851390671384,120.5421003993904,101.36199385058025
HAH_RS15495,8.739487914753864,7.37584242402381,18.343529953431727,11.097417373088682,9.433592658578895,6.332119987431909,8.519669704496774,6.577847984740288,6.25419085020471,5.65593358942228,10.699734239000202,8.725555693002603,9.207111354657357,9.367522550529058,7.237433910331342,10.012450760041684,8.506863747495494,4.906573067559107,10.028142072309437,11.235588635290787,6.757977900855352,9.155791837409396,14.172782426858912,10.50341408053827,10.864470052993006,11.296262153928621,9.156081361938458,9.40816393361096,8.133987160849033
HAH_RS15500,237.2146719718906,231.81219046931977,310.1724155762092,393.9583167446482,320.74215039168246,375.70578592095995,369.75366517516,241.5009902968934,274.14203226730643,284.21066286846957,276.66455675129095,219.2295867866904,278.51511847838503,324.740781751674,228.49612774046093,244.7487963565745,396.17679738336153,331.8070036936846,507.57826796766227,523.3911705939626,494.17713400004766,480.32692562409295,389.04287761727716,319.6038855935217,443.27037816211464,585.8994637170978,593.6192749656767,628.5829528143822,406.69935804245165
HAH_RS15505,209.74770995409273,192.82559479947963,233.46310849822197,175.70910840723747,201.87888289358835,168.85653299818426,166.98552620813678,66.71817241665148,83.38921133606279,161.194107298535,61.14133850857258,89.43694585327668,97.82555814323442,168.61540590952305,116.8328616953488,180.22411368075032,263.7127761723603,210.9826419050416,192.0774904619269,237.81995944698835,266.9401270837864,250.7278380090573,148.10557636067563,129.7921882809372,165.86424280902656,257.55477710957257,206.0118306436153,256.37246719089865,250.27652802612408
HAH_RS15510,800.2873933367466,861.9198718359253,808.7829115831261,678.792029320591,722.6131976471434,745.079451854488,621.9358884282645,426.6204264388701,469.0643137653532,606.5988774655395,398.9472337684361,409.01042310949697,473.01534584552167,709.850042162313,485.9419911222472,739.808861714191,1067.6114003106845,832.8907782181583,775.2525217439219,783.6823073115324,1045.7970801573658,812.0483068102334,662.5775784556541,558.1814339943196,816.2838499815412,934.5774222016945,888.1398921080304,882.603379021878,1033.0163694278272
HAH_RS15515,347.082520043082,344.557210379398,325.1807582653806,212.7004996508664,222.63278674246195,215.2920795726849,267.5176287211987,234.92314231215312,290.819874534519,350.66788254418134,258.32215519871914,322.8455606410963,299.23111902636407,404.88514135064486,314.3114155343897,369.3481835926488,542.0087473404271,443.43154098065423,373.35544330752055,395.1182003410594,535.5697486427866,467.6496753876799,444.3167290820269,381.1238823509601,430.23301409852303,479.71459947016876,512.7405562685536,527.4451905280644,568.1277186193016
HAH_RS15520,1625.5447521442186,1740.6988120696192,1440.8008981604555,1400.1241585713553,1603.7107519584122,1403.6199305474065,1497.7579340505329,1727.1549422789499,1428.0402441300753,1529.9300359387266,1572.8609331330297,1464.802661962812,1329.2767018286559,1337.47405304776,1353.4001412319608,1624.2420121845398,1311.8799164887694,1375.6804238168845,1008.9853715831341,1044.9097430820432,1817.89605533009,1497.3241112563367,1520.0309152806183,1577.0125998065319,2189.552864679857,1557.3780089549591,1504.6493704785532,1691.7054773124205,1335.8509683394373
HAH_RS15525,1555.6288488261878,1583.6987376153982,1255.6980049940082,1302.0969717757387,1352.7771872402136,1194.6599709621535,1209.793098038542,1814.5463512190706,1761.5970894743264,1781.6190806680181,1718.0716120908896,1585.869747203223,1633.1113765323487,1482.1502346614866,1494.0131429183984,1420.6555133970255,1011.1015197023215,1094.7791156991257,806.1083435048739,971.8784169526531,1843.2384724582973,1626.2094886598688,1581.6825188374546,1531.2477241699007,1467.4277551575888,1824.7228799312697,1652.6726858298916,1816.3636494327657,1050.5357263896558
HAH_RS15530,1711.691133018221,1654.2960865310547,2177.8772835619848,1331.6900847706418,999.960821809363,922.3788115025815,1364.8510866603833,1204.6858737767213,1094.4833987858242,1292.380825182991,1293.1393094563102,1029.615571774307,1156.6433639288305,1142.8377511645451,1196.244433464766,1896.8031717634524,2101.1953456313868,2422.6204521073087,1358.4275530259167,1216.2524697702277,1626.1384323933191,1558.5974873989994,1529.2432238580766,1805.836977989687,1872.3103391324614,1636.4518440324596,1471.840078931607,1798.1353318113945,2230.589556032831
HAH_RS15535,479.4233370379262,540.5438805034593,456.920655203663,327.3738125061161,366.02339515286116,314.4952927091182,349.3064578843678,467.96689948580905,470.106678907054,605.1848940681839,475.37390690415185,465.7265351140139,440.79045610422094,523.5404269906795,525.2309180640459,463.91021854859804,512.234724224193,474.0976226528987,334.01427056230665,339.87655621754635,1065.226266622325,865.5744744750883,696.5922562801155,573.1863112522313,1691.9601362527774,1034.7376132998616,965.9665836845073,1113.6914056411972,529.9605480953178
HAH_RS15540,1350.8751319662401,1220.1750752885105,1005.5589601744846,871.1472637874615,905.624895223574,776.7400517916476,826.4079613361871,1316.5092895173061,1234.1603277737293,1479.0266336339262,1719.6001455536039,1258.6614087156254,1215.338698814771,1426.9859351972598,1376.1463620930022,1346.1183799611597,1215.8738827670345,1143.2315247412719,703.5127361497082,596.4224967233527,2283.351783251502,2052.305954939306,1770.889164236021,1381.1989515907826,2761.023989467289,2613.955062419083,2173.806316680222,2693.086925996137,1234.4889744888571
HAH_RS15545,167.29876865385967,161.2148415536633,165.09176958088554,166.46126059633022,169.80466785442013,158.30299968579774,134.61078133104903,202.9735949577003,218.89667975716483,332.28609837855896,192.59521630200365,218.13889232506506,151.91733735184638,228.9838845684881,183.0036860183782,152.41175045841229,236.97691868023162,246.5552966448451,249.1607607196883,182.5783153234753,353.9490925572991,419.0535494814301,367.78370397698876,333.1082751256423,406.3311799819384,357.7149682077397,393.7114985633537,392.20283398240684,234.00855370442602
HAH_RS15550,24.969965470725324,15.805376622908165,28.349091746212668,22.194834746177364,43.39452622946292,25.328479949727637,15.335405468094194,22.5526216619667,33.355684534425116,41.00551852331153,33.62773617971492,39.26500061851171,20.716000547979053,27.0617318126395,31.017573901420036,18.912406991189847,30.98928936587644,42.31919270769729,72.51118113823746,70.22242897056742,54.90857044444974,76.76779309827879,69.44663389160867,85.52780037009735,61.5653303002937,63.259068062000274,74.0116576756692,52.92092212656164,48.17823164502889
HAH_RS15555,6.242491367681331,1.0536917748605443,10.005561792780941,3.699139124362894,11.320311190294674,2.110706662477303,3.4078678817987096,2.8190777077458375,3.127095425102355,7.06991698677785,4.585600388142944,5.453472308126627,4.6035556773286785,5.204179194738366,3.1017573901420037,4.449978115574082,4.861064998568853,2.4532865337795533,9.256746528285634,4.681495264704495,10.136966851283029,6.338625118206505,9.920947698801239,15.004877257911817,7.967278038861537,6.7777572923571725,11.445101702423072,7.644133196058904,6.256913200653102
