rowname,10_WT_B_S18,11_WT_C_S19,12_WT_D_S20,13_TRMB_A_S21,16_TRMB_D_S24,1_WT_A_S9,2_WT_B_S10,3_WT_C_S11,4_WT_D_S12,5_TRMB_A_S13,7_TRMB_C_S15,9_WT_A_S17,aBWT_C_noglu_24_S20_SP,aCWT_D_noglu_24_S21_SP,RWT_A_glu_24_S41_S1,SWT_B_glu_24_S16_SP,TWT_C_glu_24_S17_SP,UWT_D_glu_24_S46_S1,ZWT_A_noglu_24_S47_S1
HAH_RS13760,89.85430599592151,271.33389526991607,67.63655333300738,135.818068275618,176.43686199474394,123.19418401277339,93.56153853370049,92.32468394878576,135.37141878936038,74.2450847663203,175.83492066877454,149.28052558681438,1569.1408964557238,1156.956881145812,1432.3628461858882,911.2756106999642,1153.0228580694547,1311.792452410965,1540.9366731098562
HAH_RS20005,1426.5909677982606,3787.1950228250976,1080.5351812956058,1989.5511623077014,2407.3452612552082,2041.503620783102,1530.9135261173628,1597.4968040835354,1674.0932123617567,1177.1611990486147,2324.9283955093524,1817.7099292041516,14007.101763774488,11307.753529815905,13710.356285308499,9234.628833050701,10807.574132871077,14057.461571709815,14413.161980106099
HAH_RS13770,185.8630165121116,346.4725124215851,173.2155634137994,168.85489569401156,240.90417695436193,214.89511797716864,188.1512258424966,207.0311094609135,204.5612550594779,186.15071977642626,248.84240234996165,200.87011898813995,1059.2900700079542,859.9904737275576,870.1269626362872,710.4625961840146,756.9998095531982,826.0807190422922,1127.7556573541474
HAH_RS13775,171.09244566346698,401.78288338045263,160.0181871537004,236.76392983182055,288.4064090298699,201.9273091337188,156.2786138145327,201.43567407007802,197.0406206822912,133.42594943512634,266.3230669778515,194.2842134475452,1586.5358070051182,1119.9875936917028,1296.8238385444665,968.0572217010258,993.9127129133659,1110.833857383621,1647.78318391066
HAH_RS13780,334.7996059026117,743.0374362776163,268.8965412995172,427.6433771380945,441.09215498685984,389.0342653034949,395.83727841180973,367.89987694743417,380.5440994856464,319.5766692115526,512.0806461581855,409.4237944403071,2511.465188631543,1940.58456439439,2234.7203050014646,1613.428702835043,1726.3801212310439,2014.0352180600232,2713.7778523626084
HAH_RS13785,174.78508837562813,270.2903033650318,117.12671430837864,128.47655107153054,157.77527082222295,161.17133848287648,116.18081158580391,172.05963826819163,148.90856066829642,135.5779808776284,159.38253043076054,142.69462004621963,780.3716767159391,619.3870783295024,676.8583776661119,533.885635144128,578.9646691582794,612.5158652862957,813.3922238419561
HAH_RS19545,3501.8561720328316,5358.844431580842,2603.182467304528,2097.838541067991,2536.279891174444,3482.7829465265263,2688.6090468750194,2690.005564144167,3051.873430262358,2422.1113885360437,2811.302181920641,3983.3752011363927,4375.1199154235665,3802.382122739039,5608.135606299071,3207.4685628892357,3760.466646530471,4963.8997605647255,4089.1950752145726
HAH_RS19705,359.41722398368603,310.9903876555192,348.0807988601112,286.3191709594109,273.1378344341709,452.94703746049765,315.6416739543522,286.76606378031937,437.70092075226523,374.45347099535456,418.50767667948094,437.962718449551,461.26504180980567,469.08571294230416,606.5788922224118,408.5506157393457,649.7581698664952,908.3921730940826,547.819971562502
HAH_RS13790,379.11131844854555,384.0418209974197,379.4245674778463,374.4173774084604,324.0330830865009,400.14953002645194,330.0357568056907,317.54095842991467,457.2545701329506,376.6055024378566,428.79042057823966,504.919424778931,719.1895775422067,692.1135454523402,809.8874036845442,592.7446221574236,883.8673702283176,1107.126134228135,873.3003830770889
HAH_RS13795,473.889148060682,470.659949102816,493.2519377212002,550.6137903065594,475.0223207550798,436.2741403760622,529.4966191742391,649.070505336918,490.34536139257204,408.8859740753872,527.5047620063236,416.00969998090187,1581.7372109914922,1239.9862644443854,1517.702221367524,1284.5108342313326,1347.1792907048584,1463.809101785893,1547.1127720000761
HAH_RS19180,109.54840046078102,83.48735239074341,138.5724507310395,78.92130994394019,74.64636469008397,102.81619868735224,136.7437870877161,167.86306172506502,124.84253066129902,135.5779808776284,203.59832919542316,65.85905540594753,289.1154098209705,226.66415586617796,276.93463906981833,243.7454521021181,291.5851118278986,301.06712022546736,296.4527467305535
HAH_RS13800,275.71732250803313,236.89536240873443,372.8258793477968,212.9039989185363,193.40194487885393,396.44444178546627,530.5247679493347,700.8282827021465,431.6844132505159,516.4875462004891,707.4527802346016,248.06910869573568,552.4383660687009,436.35880273702713,636.6986716982832,728.4665216233757,630.1322488780789,606.583508237518,608.3457406866567
HAH_RS13805,910.8518689997524,465.4419895783945,800.090935768502,625.8643416484558,507.25597823488886,693.777773124566,646.7055795351386,468.61771398247316,706.9396314555487,496.0432474967197,504.8827254290544,675.0553179109621,461.26504180980567,505.44894650372305,481.9164716139437,414.78274377604754,693.2155663408455,767.4986931856126,620.0803285780744
HAH_RS13810,105122.15272980384,116574.4337350999,84527.5452739016,104840.53643297096,104111.32064320621,142689.4320647797,139812.81118137648,120836.22498278804,132451.9085241365,142204.08568909214,130633.00676422098,114366.44501427474,73675.24389520781,88989.31727928978,76936.79336840872,83009.1756141861,111651.16357735047,136149.8189033411,79790.87439241749
HAH_RS13815,391495.21122423,454435.22575757984,305408.73239511356,420835.95531060436,423984.56540652335,554759.1572345428,530836.2970281886,455503.4122852025,471849.1132053191,540959.371748901,492293.56207380403,428466.9403109368,251821.92125207212,302160.89533250325,249550.7395630052,279675.05515104596,367605.41585077933,453874.9977217762,259648.1382239553
HAH_RS13820,8879.57484184353,8084.706487138615,10062.99939832549,11186.636839728266,11814.4837204942,10865.171266690466,12286.377862392537,10951.665918712783,12007.444846616265,12735.72207672706,12178.881873689857,9177.459370818788,9864.113930510082,10003.525552746347,7950.785121089075,8663.350429686361,10597.296407995189,10301.538015202446,9436.461494366931
HAH_RS13825,3408.309223324749,3454.2892051670083,4002.104350875022,4656.357286692471,5425.433506338376,4518.35510988202,4893.988169455102,4660.997680565972,4461.240312547143,5006.701150980991,5521.833473633446,3459.7957106591098,4507.681130299986,4902.369937971962,3919.7546345682745,4019.0301250019697,5123.0663037262275,5095.153160268932,4415.910706507203
HAH_RS13830,118.16456678915706,135.66694763495803,158.36851512118804,113.79351666335562,103.48700559307096,182.47559586854405,154.22231626434146,226.61513332883777,168.4622100489818,204.4429870376936,228.27691455244414,145.987572816517,128.96226786620053,103.02916175735362,127.17240223145737,150.9559902223345,159.8110709056752,137.1857567529839,117.34587891417743
HAH_RS13835,488.65971890932656,407.0008429048741,442.11210471331657,225.75165402568936,249.3867183964169,297.3333313390997,445.188419616399,597.3127279716897,338.42854697340096,421.7981627303994,461.69520105426767,396.2519833591176,552.4383660687009,556.3574734897096,369.80395912042206,425.862082507962,448.5924797352286,373.738494072994,603.4048615744808
HAH_RS13840,129475.13141650669,162735.63446384683,106247.12725395952,124647.94984959892,132806.06183338986,258412.30563960553,235129.39967416518,184961.3134206106,223863.71525196527,270243.5004236359,216845.58816019405,151049.9388753875,97219.5552360641,120485.93808240547,76011.44681006667,84146.19275154882,117702.25557352895,155791.1115472129,108793.21717100096
HAH_RS13845,8019.189089909982,8445.789286228579,13547.106730991625,8993.358575007138,9173.020315438274,5138.957390247119,6971.87684392333,10124.940339716837,5511.120871602405,6040.75225910322,9010.768478482289,7498.053457967126,24614.998076396612,17509.503013715905,17067.038375786175,18104.33194661897,14881.354589466622,11729.752974695673,18110.17477579171
HAH_RS13850,2973.808264193786,2975.280520825118,3556.692902096681,3342.2257071608155,3292.92258780575,1989.6323854093027,2724.5942540033657,5161.789148045749,2050.124931221091,2310.2057535259373,3195.876803734218,2713.393082725038,5466.200684021793,4158.741811640944,4735.498662039794,6266.058511568371,4321.207246199507,3042.557621391854,4457.290569071676
HAH_RS13855,2716.5541552465584,3812.2412285423206,2260.050684541954,1446.2788892052295,1474.2657026291586,2317.5326947365343,2331.841421916843,3246.751385532299,1922.2741468089173,2279.001297609658,2679.683060016529,2542.1595386695744,4988.140556164296,3910.8657695306056,4873.547651304205,4748.18910529609,3552.9926246529276,2608.754012199986,4097.224003771858
HAH_RS13860,98.47047232429755,67.83347381747902,199.6103159339974,67.909034137809,84.82541442054998,159.31879436238364,187.12307706740097,190.244803288407,154.92506817004576,150.64220097514266,127.50602434460843,122.93690342443537,112.1671818185093,202.42200015856534,133.8656865594288,150.26353155158984,224.2962398676143,332.2119947315502,153.16725247745265
HAH_RS13865,283.10260793235545,214.97993240616427,324.9853904049379,266.1299986481704,203.58099460931993,331.60539756821714,399.9498735121922,428.05080739891577,428.6761594996412,385.21362820786476,407.1966583908463,262.33857070035765,207.53927758932738,370.29892843378275,244.30487797095756,265.904129565947,350.46287479314736,536.8783129143802,291.5118676183776
HAH_RS13870,185.8630165121116,136.71053953984233,188.0626117064108,176.19641289809903,108.57653045830396,294.55451515836046,404.0624686125746,430.8485250943335,338.42854697340096,362.6172980615934,396.91391449208754,198.674817141275,140.9587579002657,263.6334433202872,230.08164877401825,270.05888159041496,391.1165682691524,440.47751087174294,201.95843371018958
HAH_RS13875,4656.42246003522,4574.063319107854,4587.737922416915,4896.791975126335,4624.681594208384,7277.719577356094,9689.274056501026,10108.154033544331,7474.00644404813,9727.182120109212,9544.442886827866,4728.680178147032,4078.2067870804535,4675.099728213093,3329.072292624795,4738.494683905665,5198.065358931962,6019.117770616056,3988.5246633039887
HAH_RS13880,37273.53553655473,38273.73311163143,37566.33152437181,45486.20521722487,45812.50982025063,56108.00377736644,52140.50883142366,44140.99093945356,59590.49855107644,53300.43875216922,61060.98981960918,40420.99525540029,28239.1377156877,34109.31913450364,30633.489048043288,32177.86197083331,44832.61279503858,58117.077372981665,28447.729098241718
HAH_RS13885,27235.701763996647,26102.320724965924,27028.226580682756,31685.98825284147,31256.468705684252,37561.25831505244,33237.99360129087,29017.927936872904,42052.37918347708,32646.316982755914,37636.89921823676,28658.567959898064,19375.53105401865,22686.415365076577,22915.295557351223,23262.456584995896,35220.117065212136,43811.93989448538,22264.83649924261
HAH_RS13890,505.89205156607864,686.6834734138645,480.05456146110123,530.424617995319,510.64899481171085,689.1464128233339,720.7322913420224,735.7997538948683,688.8901089503006,772.5792878582315,682.7741948775807,556.5090181802566,658.6073028701776,749.6886652579202,711.1614598469655,743.700612379758,881.7645929795588,987.7374486214841,587.3470044599092
HAH_RS13895,822.2284439078845,523.8831362519148,993.1025635724499,1297.6131658224583,1486.1412606480355,913.3042514029667,906.8272196343278,878.4833563611736,964.1453271553333,902.7771901296048,976.8606703820808,810.0663814931545,816.9609713198379,917.5655935331375,664.3084695511654,853.801541028158,898.5868109696298,925.4476996093184,867.741894075891
HAH_RS13900,5755.599107355191,6923.188697002397,4744.456765505592,3525.7636372630022,3504.9861238571248,8553.19620431541,7489.035677796422,8243.4751895484,8096.714970479188,7979.732588797556,7263.730290083177,6253.317310794717,5906.471868271985,7012.64959231964,7826.9593610216025,7774.233496450227,11735.599825323332,14819.769452477747,5638.160676881715
HAH_RS13905,14987.205887758088,18915.103276027803,11682.977334252642,9301.702297578811,9578.485796368503,22465.802549216587,20231.911596331407,22048.81315758729,20229.002347756752,21254.538541871378,20846.206705953606,15432.97198346037,14288.419455073317,17311.32339080617,18388.125370019538,18422.170476490766,26341.49059520254,33881.91573946264,14101.268986149995
HAH_RS13910,35630.30952964301,48618.85966474942,29591.816919206987,26172.50883257179,25690.225011407765,56362.7285939342,50540.70933737489,55224.149589850975,47909.449236430075,53332.71922380675,54870.77799255642,38704.26921115193,40999.80416492282,50075.20288353731,51389.363749082724,53151.05019034738,72644.64561287317,91532.56153948416,39760.48943545744
HAH_RS13915,16247.627933509095,20539.975871932646,13491.017881886204,12803.606003928528,12784.886461465292,24564.735037734965,21566.44870640551,24102.33794602392,23076.314522959634,22031.421892614613,26396.831862503575,18474.56269229171,22271.483748241983,26090.01402642539,27838.206180574216,28162.294139185065,39423.56878548115,49386.872431074204,21736.16243423979
HAH_RS13920,17167.095968837224,20747.65066100462,14162.434399118742,13849.772205510992,14669.707169889913,24457.28747874638,22070.24160620236,25699.834750107453,24047.980484492153,22760.960551622804,27105.312917128053,18770.928441618475,21237.98613180727,24684.575049276547,26612.498488014448,27514.15282336807,36926.87126545476,46999.84026357229,20143.96414034111
HAH_RS13925,1435.2071341266367,1868.0295097428836,1276.8461531645785,1161.7950975468405,1324.9729732489905,2274.924179965199,1744.7684713372498,2190.6129555120983,1747.7954292581862,1737.7653898203955,2187.139627265985,1578.4220278958755,1573.3396679676466,1876.3428517692166,2568.54786085904,2278.1890267499107,3456.264871210019,4640.5863014063425,1720.6611508152544
HAH_RS13930,483.7361952931117,163.84392906683394,361.27817512021016,88.09820644904951,74.64636469008397,685.4413245823482,355.73947618308097,268.580898760104,484.3288538908227,363.69331378284437,324.93470720077636,548.8254617162294,80.37648322823661,126.66526357227592,77.809430312668,83.7874991601031,136.68052116932748,212.82330912489937,87.70060424112208
HAH_RS13935,3563.4002172355176,1782.4549735423718,3127.7781736434636,1708.738129251356,1263.8986748661946,4254.367572711791,2237.2517346080467,1660.4454522304347,2448.7185532119856,2118.6749551432563,1803.593279842284,3397.2296080234596,202.7406815757013,303.633000237848,201.63519038013965,258.2870841877558,300.6971465725204,367.0645923931191,266.80747205749816
HAH_RS13940,3453.8518167747366,3560.7355794652062,3518.7504453488964,2556.6833663234574,2252.9630070098074,4151.551374024439,4475.53161799119,4435.781406084843,4534.942529443572,4715.100890521965,4531.605236182979,3488.334634668354,3016.5174190656862,3232.6914636101424,3570.030528431767,4070.964525307819,4134.760996809552,3666.196656144608,2716.8659018077183
HAH_RS13945,6195.02359010237,5741.842660673377,5592.388190216952,6623.88389738791,6738.53092156849,6221.769428675179,5674.35308975267,5254.113831994535,6022.524009251099,5305.833521488774,4657.054711747835,6248.926707100987,4424.905349064937,4837.522171454098,4770.638404761644,4710.796337075879,5441.286594038405,5841.147059152726,4292.388728702806
HAH_RS13950,1301.0411155847814,1225.1768963341594,1580.3858071468555,1695.890474144203,1367.3856804592656,1432.0166051409599,1685.1358423817044,2050.727070741211,1437.9452929180948,1600.035377500265,1312.0781214816159,1319.3764099658154,1233.2391755018991,1139.9873721504832,1291.803875298488,1726.2994661664216,1549.0459065857112,1378.531469209714,1154.9304924711148
HAH_RS13955,2602.082231169563,3232.004129426654,2570.1890266542805,2756.7397101348406,2814.507250473848,3851.4392265046,3955.2883377928106,4488.93804229778,3515.144507897058,4123.292243833905,3501.2742975273527,2741.932006734282,2411.2944968470983,2438.154810293139,2662.2538414506403,3112.6017249972183,3067.2510801896256,3107.813548928408,2198.691204918272
HAH_RS13960,3045.1993566289016,3705.794854244123,3093.1350609607034,4087.3897033756925,4231.091671297033,5413.1339200800585,5168.50389240563,5803.8653591441225,4277.736833743788,5158.419367677385,4188.161589964437,3306.124581378566,2539.6569402115956,2619.9709781002334,2930.821875110494,3368.81143317274,3473.7880149496764,3442.25017755325,2479.7037044232757
HAH_RS13965,2074.034323330517,1780.3677897326031,2299.642813322251,3634.051016023292,3924.0236710946415,1802.5254292395266,1665.6010156548878,1531.7504382412183,1526.6887785688975,1749.6015627541567,1570.1749933404603,1971.3810584846958,1485.7652907189708,1515.1347317257885,1191.4046103789165,1317.748850427076,1187.3682197991832,1148.6526335695787,1411.238596415239
HAH_RS13970,177.24685018373557,164.88752097171823,230.95408455173254,2936.6068816349834,4714.5965334941675,175.06541938657273,240.5868133723727,896.6685213813889,178.99109817704317,174.31454684266507,275.57753648673435,174.52649682576094,202.7406815757013,232.7246947930811,254.34480446291474,275.59855095637215,232.70734886264984,250.64208531085708,237.1621973844428
HAH_RS13975,1297.3484728726203,1151.0818710873748,1243.852712514331,1560.072405868585,1742.3140121980964,1577.4413185996473,1589.5180062978127,1417.0440127290906,1750.803683009061,1716.2450753953751,1499.2240604390252,1425.8485495387638,1073.6858580488324,1218.168324307534,962.1596221458946,1116.9358359111263,1278.4885672454016,1422.2826024444494,1212.3682121501595
HAH_RS13980,1739.2347174279055,1478.7697292210426,1473.1571250335512,890.1589609956044,765.1252380733607,1836.797495468644,1732.4306860361025,1656.248875687308,2036.587789342155,1724.8532011653833,1370.6897617045408,1755.1438265685015,1269.8284701057978,1330.2882944552423,1410.609672119981,1502.6353155158984,1482.4579603750133,1588.3885998102244,1175.9292286978623
HAH_RS13985,3336.918130889633,3856.072088547461,4346.885805670109,6561.481001153166,6502.716269479361,3519.833828936383,4037.5402398004594,5238.726384669737,3113.5426321552886,3938.217539778729,4446.258461823281,3241.3631768960504,5822.496438033529,4972.066135631348,5347.097517508184,6223.818532652947,4997.600594550281,4120.0219703761,4499.905651414193
HAH_RS13990,1500.4438220414838,1942.1245349896685,2071.9880728355433,2830.1548821757156,2685.572620554612,1669.1422525640426,2000.7775163360566,2453.598418881367,1505.6310023127749,2042.277838934434,1853.9787249462017,1635.4998759143634,2551.6534302456607,2155.733696299452,2248.1068736574075,2612.6465647195782,2213.5235171935187,1988.822700602718,1903.4736779657624
HAH_RS13995,2870.4142682532733,3652.571667095024,3396.6747149429807,5410.698179412458,5031.843583427024,2548.174437737892,3173.895268720147,3473.3665188611367,2368.9998288138067,3308.748342846883,2823.6414745991515,2778.154487207553,4295.943081198736,3337.538787045567,3447.878089446288,4049.4983065147344,2803.702998345179,2358.111926889129,3141.781505454845
HAH_RS14000,26612.876026545466,22106.40732116397,23012.924853547636,20855.41499751145,21001.076102239764,31303.364276027645,29822.483370423255,25319.345143530638,36055.42533110842,30129.516210749778,29510.44671504772,26508.26980089388,16050.104016575786,16718.60268375504,20938.26669897666,20572.254649152917,21010.249343849184,22778.767978044107,16494.507306110194
HAH_RS14005,4288.389069723158,5590.521834465156,5275.651159974576,3865.308807952047,4032.6002015529457,3167.8504460427444,3685.913358717761,5184.170889609091,3041.3445421342967,3733.7745527410357,4625.178205661684,3854.950043094795,8848.011224624763,7473.25055076428,5651.641954430885,6243.207375433797,5609.5087739391165,3838.2350105591604,6373.734054706901
HAH_RS14010,972.3959142024382,855.7453620051199,994.7522356049623,2147.393782195582,2592.264664692007,1138.388362042846,1368.4660196522566,1296.7421518261272,1227.3675303568675,1424.644814936349,1481.743395811135,884.7066442865618,1213.4449669456915,1308.470354318391,1066.7421897704482,1178.5646576074005,1218.9098785305664,1244.311890981119,1259.3065637158304
HAH_RS20010,285.5643697404629,163.84392906683394,212.8076921940964,970.9156502405665,1107.8199123323827,101.88992662710582,130.57489443714243,428.05080739891577,106.79300815605096,97.91743063384271,156.29770726113293,193.18656252411273,351.4971579981094,376.9655212533762,306.2177580046934,427.2469998494513,249.5295668527209,194.2846933474691,429.2388728702806
HAH_RS14015,2339.9045986061205,2488.966693149038,2312.84018958235,2859.520950992065,3706.870610178034,3476.299042104801,3730.123756046872,3918.203632432559,3528.6816497759937,3629.4010277796865,2913.1013465183523,2509.2300109666007,3865.2690889757964,3864.8056736861413,3013.651268669141,3745.5089500578315,4108.125818325273,4138.5605861535305,3375.855653394178
HAH_RS14020,1174.2603824672483,1338.9284139665474,1212.5089438965958,1218.6918558785183,1204.5208847718095,1884.0373705412112,1928.8071020793639,2315.1113929581884,1818.489392403741,1849.6710248305014,1653.4652189204062,1311.6928535017882,1093.4800666050398,1078.7759289887615,1427.3428829399097,1816.3190933632266,1753.015299715323,1676.6324109107925,947.4135697597272
HAH_RS14025,4439.787420921765,4793.217619133556,3799.194690876,1453.620406409317,1501.4098352437345,3939.4350722280096,3811.347509279425,4722.547469865162,3785.8873454757786,3865.04847073366,3885.84891934093,4311.572827242698,4559.865861948169,4438.73871006387,4152.346264965282,4632.548507281733,4455.784990120075,4091.8432743944063,3789.036669149887
HAH_RS19710,972.3959142024382,753.4733553264592,809.9889679635762,310.1791018726951,307.0680002023909,260.28244892924306,291.9942521271532,395.87705390161165,323.38727821902756,225.96330146271396,304.36921940325885,723.3519585419903,1277.026364126237,930.2927252796342,848.37378857038,709.77013751327,579.6655949078657,289.202406127912,1190.7518660343899
HAH_RS14030,753.2991132808762,695.0322086529388,719.2570061753956,857.1221335772108,855.0401773591437,1259.7300019351264,1517.54759204112,1486.9869551145343,1203.3015003498701,1621.5556919252854,1324.4174141601263,773.8439010198833,669.4041439008363,703.6285694134563,1337.8202050532916,1470.7822166616443,1781.0523296987749,1688.497125008348,710.8689822643064
HAH_RS14035,391.42012748908274,445.61374338559295,324.9853904049379,420.30185993400704,373.2318234504199,878.1059131136029,886.2642441324156,944.2297222034907,625.7167801819324,987.7824321084354,792.7995545942993,418.20500182776675,280.1180422954216,382.42000628758905,436.73680240013647,491.6456562287041,590.1794811516602,807.542103264862,316.83387306827905
HAH_RS14040,281.87172702830173,309.9467957506349,333.2337505674998,167.0195163929897,108.57653045830396,491.8504639908472,525.3840240738566,818.3324259096919,466.27933138557466,423.95019417290143,542.9288778544618,275.51038178154715,401.2825916394798,433.9345871662658,918.6532740140801,1344.7547385861174,1864.462493899544,1833.8398727034012,444.67912009583023
HAH_RS14045,4597.340176640641,5018.633470588563,4101.084672825765,2430.042194552949,2368.325570621755,4614.687404147647,4697.611753411841,5791.275629514743,4840.280285157352,4229.817800237755,5215.407705450436,4640.868104272436,7683.7518668187395,7218.101861941656,9634.146129573892,11485.119512970825,13863.610401067323,14311.069835545062,6644.247186098531
HAH_RS14050,724.9888524876407,701.2937600822446,739.0530705655441,1049.8369601845066,843.1646193402668,718.7871187512192,659.0433648362858,625.2899049258672,685.8818551994259,605.7968510643236,583.0315790596209,761.7697408621264,557.236962082327,522.4184554990519,601.5589289764332,676.5321213175266,678.4961255995332,670.3563465118781,490.9998617724792
HAH_RS14055,182.17037379995045,166.97470478148682,226.00506845419542,289.98992956145463,308.7645084908019,187.10695616977614,153.19416748924584,137.08816707546976,159.43744879635778,173.23853112141404,148.07151214212593,165.74528943830126,236.3308536710838,216.3612396904426,226.73500661003254,232.66611337020362,246.02493810478944,260.2821655151208,182.812527150508
HAH_RS14060,6895.394824508936,8321.601849547349,7383.9320175253915,10318.502430344923,9675.18676880793,8765.312506111839,8050.404908998625,8709.295185835457,6918.983627011753,8528.500606635576,7603.060838742216,6996.426985958492,9099.337690838429,8482.330282093655,8685.37307608394,8508.932146110305,8229.569225892687,7038.74163837472,7385.996662813936
HAH_RS14065,323.7216777661282,323.5134905141307,310.13834211232654,335.87441208700125,307.0680002023909,355.68847113462397,329.0076080305951,500.7914674797773,270.74283757872075,345.4010465215771,354.7546645071767,267.82682531751993,532.0443330107902,466.05544347885257,482.75313215494015,560.1990646324248,489.24617321123367,379.6708511217717,393.41749930700536
HAH_RS14070,967.4723905862234,521.7959524421462,930.4150263369796,592.8275142300623,622.6185418468368,1046.6874280784507,1004.5013532684108,858.8993324932493,1349.2018072672918,909.2332844571109,892.5421704122591,750.7932316278018,506.8517039392533,577.5693597338706,638.3719927802761,838.5674502717756,1259.5635720065716,980.3220023105121,562.0249990100077
HAH_RS14075,1041.3252448294465,867.2248729588472,1146.5220625961008,1723.421163659531,1805.0848188693035,1474.625119912295,1691.3047350322781,1446.4200485309768,1537.217666696959,1636.6199120227998,1695.6244689053171,1087.7720651215666,887.7402625208223,1086.0485757010451,765.5443950117335,815.7163141372021,1061.20158487365,1195.3699453287031,1054.260080560531
HAH_RS14080,1212.4176904929136,1182.3896282339035,1080.5351812956058,741.4932376128334,617.5290169816038,759.5430894020616,866.7294174055991,829.5232966913629,947.5999315255226,844.6723411820499,928.5317740579147,1252.4197036364353,1836.662624215377,2176.3395286509226,469.36656349899727,445.2509252888123,650.4590956160815,748.9600774081824,2054.170490887127
HAH_RS14085,1196.4162387402152,1183.4332201387879,1075.5861651980688,745.1639962148771,571.7232931945068,775.2897144262506,836.9131029278263,783.36095471697,676.8570939468019,807.0117909382642,976.8606703820808,1072.4049521935121,2206.1545172645842,2479.9725288887707,491.95639810590086,400.2411116904098,617.5155853855256,820.1483619935146,2314.801864054405
HAH_RS14090,1618.608388830641,1562.257081611786,1455.010732675915,961.7387537354571,911.0249508767067,946.6500455718377,1199.8496205365766,1047.7452769339475,1081.4672234394457,1116.9043186585577,1413.8772860793274,1621.2304139097414,2915.7469027795387,3271.478912742323,635.0253506162904,567.8161100106161,872.6525582349369,1133.8217409476345,3195.513565799758
HAH_RS14095,1511.5217501779673,1302.4026972955971,1352.7310666601477,627.6997209494778,585.2953595017948,1005.9314574276084,1159.7518183078478,1099.5030542991758,1102.5249996955683,1111.5242400523025,1372.7463104842925,1490.609954021279,2327.319066608642,2718.1517087160646,615.7821581733725,727.0816042818864,1025.454371644749,1268.7828638073267,2406.8257375186813
HAH_RS14100,6000.544407261882,4961.235915819927,6488.1601038711715,5348.295283177714,4960.590235313763,3223.4267696575293,3605.7177542603035,3151.6289838880957,3612.912754800485,3272.1638083243483,3982.506711989262,6160.016982302958,11749.362339363424,12628.344961988103,2566.874539777047,1965.197707573327,3277.528805065514,4889.003752823907,11353.522589891178
HAH_RS14105,1927.5594957481244,1900.3808587942967,2088.484793160667,1347.1684069500486,1386.0472716317865,2406.45481252019,2244.448776033716,2726.3758941845977,2544.982673239975,2517.876787727384,2380.4552125626496,2086.634405445104,1868.4533228056496,2163.612396904426,1464.992607284749,1704.1407887025928,2125.2068727456453,2757.804483050525,1871.975573625641
HAH_RS14110,8671.555969058452,9797.240803053739,10424.277573445699,12008.886766586062,12567.733400548685,5063.929353367159,4650.316909757443,4676.38512789077,5080.940585227327,5037.90560689727,4502.813553266455,8920.609054735593,13150.552375342235,12499.861536737755,5260.921481785552,4623.546544562052,5014.422812540352,5536.372215771772,12451.63297257227
HAH_RS14115,804.9961112511324,1199.0870987120522,1306.5402497498012,414.7957220309414,374.9283317388309,772.5108982455114,792.7027055987152,1542.9413090228893,746.0469302169195,729.5386590081908,1204.1093105446491,823.238192574344,2647.625350518182,2540.5779181578023,2403.7257342827434,2451.303694436074,2561.182688988321,2848.2729280443846,1952.8824690875213
HAH_RS14120,97086.96218814117,120815.59123654966,79481.19852644624,187221.53635933736,206193.61737347287,50928.29041646847,42615.738578937926,38945.629179062795,48490.04221034889,54702.4872369593,47119.645641672076,105021.04505217078,122868.65075339713,116483.55817507862,48513.76146967799,40888.29959013031,43366.97705265364,44987.288134774455,113199.24611928381
HAH_RS14125,3354.1504635463853,4128.449575722261,2911.6711373843423,2795.2826754563,2806.024709031793,3392.0082846223772,3057.7144571343433,2954.3898863611444,3230.864528439401,3303.368264240628,2987.1371025894155,3410.401419104649,2855.7644526092126,2930.270571157675,2573.5678241050186,2319.73654699459,2742.722458131171,2737.041233379803,2996.643181534678
HAH_RS14130,6302.110228755043,6814.655138894431,6120.283240620913,6722.994379643091,6804.694744816518,7806.620923756798,7733.7350862691765,6847.414059534944,7893.657842295147,8278.86495930534,7376.840472969524,6141.356916604606,6274.7641123177855,5819.935531505099,5913.516703762767,6567.278033342295,6508.095584908746,6536.715923121908,5192.863946896862
HAH_RS14135,2605.774873881724,2956.495866537201,1926.8169339744543,2031.7648862312042,2286.8931727780273,2577.815143665777,2714.31276625241,2992.159075249284,2426.1566500804256,2716.9396961588227,2801.0194380218823,2375.3165983078406,3411.20194118643,3298.1452840206966,3655.3699036134026,3932.472791158888,3533.3667036645115,3535.684801071499,3012.7010386492498
HAH_RS14140,7476.370611222292,6132.1460331001035,9431.17500987325,8294.079061317807,7661.431430464074,10538.19722942348,10502.539737601654,11707.049696475575,11577.264560241187,9939.157217195661,10540.84077061759,7908.574903330865,8836.014734590699,9775.649289094788,14499.327175468132,17885.51500666366,22160.468498920294,20999.802408041898,7425.523695711343
HAH_RS14145,1745.389121948174,1709.4035402004713,1984.5554551123876,1314.1315795316552,1048.4421222379976,3317.906519802664,3266.4286584787524,4599.447891266781,3142.121042788598,2987.0196421928285,3265.7994622457777,1808.928721816692,1499.5612542581457,1783.010552294908,2968.471599455334,4035.6491330998415,5865.346672538114,5626.099116134535,1522.4083764391967
